NO_OF_FRAMES	1227
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
11	0.08333		1208.720	-4951.235	1378.717	0.011892	0.098505	0.993969	-0.046695		1171.614	-4918.505	1877.393	0.016417	-0.418358	0.907817	-0.023999		1199.504	-4842.525	1398.897	-0.039434	-0.130369	0.990511	-0.018362		1140.100	-5003.912	1754.067	-0.039434	-0.130369	0.990511	-0.018362		1217.521	-4994.867	1743.910	-0.039434	-0.130369	0.990511	-0.018362		1140.100	-5003.912	1754.067	-0.022080	-0.134401	0.984434	0.111083		992.496	-4960.640	1776.869	-0.045083	-0.128525	0.988767	-0.061552		983.743	-4942.403	1743.222	0.136379	-0.134674	0.957183	-0.216945		902.980	-4883.757	1466.409	0.042690	0.174722	0.949166	-0.258327		885.317	-4898.244	1458.896	0.042690	0.174722	0.949166	-0.258327		874.642	-5014.957	1233.279	0.042690	0.174722	0.949166	-0.258327		1217.521	-4994.867	1743.910	-0.056113	-0.124106	0.979640	-0.147493		1356.880	-4944.078	1790.593	-0.033709	-0.131965	0.990369	0.024862		1349.832	-4924.082	1757.551	-0.145831	-0.196146	0.921339	0.302317		1449.680	-4841.730	1497.392	-0.066619	0.070660	0.934298	0.343010		1465.444	-4856.739	1489.582	-0.066619	0.070660	0.934298	0.343010		1491.083	-4929.282	1257.520	-0.066619	0.070660	0.934298	0.343010		1103.637	-4904.619	1292.140	-0.087489	-0.004895	0.995792	0.026822		1180.183	-4898.440	861.466	-0.045339	-0.067960	0.996375	0.023717		1225.535	-4833.844	383.263	-0.037743	-0.015831	0.998548	0.035038		1224.220	-4783.439	342.537	-0.101622	-0.021411	0.994511	-0.012761		1228.927	-4963.689	333.119	-0.101622	-0.021411	0.994511	-0.012761		1297.799	-4886.968	1285.734	-0.047894	0.060976	0.992564	-0.093831		1343.852	-4933.337	853.818	-0.076797	-0.059502	0.994384	-0.041982		1418.658	-4870.152	357.025	-0.076332	-0.062430	0.994252	-0.041709		1428.098	-4815.876	322.878	-0.029087	-0.069954	0.997069	-0.010650		1433.746	-4990.507	296.449	-0.029087	-0.069954	0.997069	-0.010650
12	0.09167		1208.757	-4951.080	1378.651	0.011877	0.098453	0.993966	-0.046889		1171.715	-4918.134	1877.256	0.016446	-0.418358	0.907810	-0.024215		1199.499	-4842.376	1398.843	-0.039460	-0.130381	0.990504	-0.018565		1140.005	-5003.859	1753.854	-0.039460	-0.130381	0.990504	-0.018565		1217.206	-4994.794	1743.878	-0.039460	-0.130381	0.990504	-0.018565		1140.005	-5003.859	1753.854	-0.022104	-0.134416	0.984454	0.110880		992.381	-4960.645	1776.640	-0.045110	-0.128535	0.988752	-0.061755		983.624	-4942.411	1742.993	0.136343	-0.134642	0.957143	-0.217163		902.873	-4883.794	1466.170	0.042590	0.174726	0.949117	-0.258521		885.217	-4898.287	1458.655	0.042590	0.174726	0.949117	-0.258521		874.619	-5014.995	1233.032	0.042590	0.174726	0.949117	-0.258521		1217.206	-4994.794	1743.878	-0.056140	-0.124115	0.979607	-0.147694		1356.540	-4943.951	1790.576	-0.033735	-0.131978	0.990372	0.024659		1349.488	-4923.957	1757.534	-0.145754	-0.196104	0.921410	0.302163		1449.274	-4841.597	1497.353	-0.066569	0.070786	0.934352	0.342848		1465.041	-4856.603	1489.544	-0.066569	0.070786	0.934352	0.342848		1490.654	-4929.188	1257.492	-0.066569	0.070786	0.934352	0.342848		1103.655	-4904.495	1292.080	-0.087524	-0.004802	0.995796	0.026587		1180.226	-4898.378	861.411	-0.045358	-0.067778	0.996392	0.023478		1225.578	-4833.947	383.185	-0.037784	-0.015693	0.998557	0.034791		1224.241	-4783.555	342.444	-0.101665	-0.021288	0.994506	-0.013025		1229.040	-4963.806	333.080	-0.101665	-0.021288	0.994506	-0.013025		1297.810	-4886.769	1285.674	-0.048072	0.060682	0.992553	-0.094047		1344.003	-4932.862	853.742	-0.076916	-0.059918	0.994339	-0.042241		1418.891	-4869.236	357.018	-0.076453	-0.062826	0.994206	-0.041970		1428.308	-4814.928	322.914	-0.029217	-0.070337	0.997035	-0.010946		1434.069	-4989.536	296.355	-0.029217	-0.070337	0.997035	-0.010946
13	0.10000		1209.176	-4950.942	1378.742	0.011512	0.098265	0.993971	-0.047249		1171.778	-4917.751	1877.104	0.014349	-0.418416	0.907757	-0.026445		1199.820	-4842.254	1398.973	-0.041152	-0.130504	0.990393	-0.019934		1139.746	-5003.387	1754.374	-0.041152	-0.130504	0.990393	-0.019934		1217.868	-4994.335	1743.366	-0.041152	-0.130504	0.990393	-0.019934		1139.746	-5003.387	1754.374	-0.023766	-0.134759	0.984522	0.109509		991.939	-4960.516	1776.622	-0.046805	-0.128585	0.988580	-0.063117		983.266	-4942.294	1742.946	0.136148	-0.134244	0.956701	-0.219468		902.531	-4884.034	1466.043	0.042053	0.173763	0.948767	-0.260536		884.933	-4898.583	1458.500	0.042053	0.173763	0.948767	-0.260536		874.767	-5014.847	1232.628	0.042053	0.173763	0.948767	-0.260536		1217.868	-4994.335	1743.366	-0.057834	-0.124016	0.979318	-0.149036		1356.910	-4943.184	1790.593	-0.035420	-0.132175	0.990320	0.023287		1349.936	-4923.198	1757.529	-0.145154	-0.195422	0.921689	0.302042		1449.283	-4841.067	1497.108	-0.065437	0.073465	0.934259	0.342756		1465.013	-4856.112	1489.301	-0.065437	0.073465	0.934259	0.342756		1489.679	-4929.694	1257.460	-0.065437	0.073465	0.934259	0.342756		1104.092	-4904.404	1292.124	-0.087262	-0.005253	0.995842	0.025636		1180.437	-4897.787	861.431	-0.044987	-0.066844	0.996482	0.023066		1225.386	-4834.225	383.051	-0.038088	-0.019175	0.998532	0.033410		1223.935	-4783.560	342.653	-0.102469	-0.024861	0.994321	-0.014443		1229.383	-4963.724	332.064	-0.102469	-0.024861	0.994321	-0.014443		1298.238	-4886.522	1285.849	-0.047896	0.060517	0.992374	-0.096111		1344.357	-4932.399	853.883	-0.076416	-0.060363	0.994289	-0.043668		1418.632	-4868.239	357.135	-0.076158	-0.061968	0.994216	-0.043517		1427.877	-4813.970	322.922	-0.029566	-0.069305	0.997074	-0.012861		1434.310	-4988.613	296.747	-0.029566	-0.069305	0.997074	-0.012861
14	0.10833		1209.204	-4950.776	1378.628	0.011497	0.098192	0.993971	-0.047417		1171.874	-4917.386	1877.077	0.014432	-0.418401	0.907758	-0.026612		1199.811	-4842.095	1398.876	-0.041125	-0.130507	0.990390	-0.020108		1139.721	-5003.369	1754.120	-0.041125	-0.130507	0.990390	-0.020108		1217.523	-4994.379	1743.252	-0.041125	-0.130507	0.990390	-0.020108		1139.721	-5003.369	1754.120	-0.023739	-0.134759	0.984542	0.109336		991.900	-4960.550	1776.369	-0.046779	-0.128589	0.988570	-0.063291		983.220	-4942.332	1742.693	0.136169	-0.134226	0.956656	-0.219659		902.465	-4884.098	1465.790	0.042019	0.173742	0.948721	-0.260722		884.872	-4898.654	1458.247	0.042019	0.173742	0.948721	-0.260722		874.747	-5014.909	1232.368	0.042019	0.173742	0.948721	-0.260722		1217.523	-4994.379	1743.252	-0.057808	-0.124023	0.979292	-0.149208		1356.548	-4943.179	1790.478	-0.035393	-0.132177	0.990324	0.023113		1349.566	-4923.196	1757.413	-0.145066	-0.195330	0.921766	0.301910		1448.840	-4841.083	1496.959	-0.065370	0.073641	0.934303	0.342611		1464.572	-4856.126	1489.151	-0.065370	0.073641	0.934303	0.342611		1489.194	-4929.770	1257.326	-0.065370	0.073641	0.934303	0.342611		1104.104	-4904.260	1292.018	-0.087350	-0.005184	0.995840	0.025427		1180.521	-4897.687	861.338	-0.045063	-0.066679	0.996495	0.022841		1225.525	-4834.277	382.943	-0.038179	-0.019031	0.998538	0.033186		1224.059	-4783.625	342.529	-0.102564	-0.024729	0.994311	-0.014687		1229.591	-4963.790	331.997	-0.102564	-0.024729	0.994311	-0.014687		1298.243	-4886.313	1285.744	-0.048035	0.060148	0.992373	-0.096285		1344.460	-4931.854	853.752	-0.076492	-0.060874	0.994243	-0.043865		1418.773	-4867.163	357.078	-0.076231	-0.062494	0.994169	-0.043714		1427.997	-4812.855	322.922	-0.029634	-0.069821	0.997033	-0.013090		1434.518	-4987.468	296.570	-0.029634	-0.069821	0.997033	-0.013090
15	0.11667		1209.237	-4950.616	1378.509	0.011479	0.098109	0.993970	-0.047605		1171.984	-4917.018	1877.066	0.014518	-0.418358	0.907771	-0.026803		1199.804	-4841.941	1398.775	-0.041102	-0.130481	0.990390	-0.020305		1139.679	-5003.363	1753.826	-0.041102	-0.130481	0.990390	-0.020305		1217.154	-4994.444	1743.126	-0.041102	-0.130481	0.990390	-0.020305		1139.679	-5003.363	1753.826	-0.023719	-0.134729	0.984568	0.109141		991.841	-4960.600	1776.071	-0.046754	-0.128564	0.988562	-0.063487		983.154	-4942.387	1742.394	0.136176	-0.134196	0.956608	-0.219882		902.385	-4884.187	1465.488	0.041968	0.173713	0.948671	-0.260932		884.798	-4898.750	1457.943	0.041968	0.173713	0.948671	-0.260932		874.725	-5014.991	1232.055	0.041968	0.173713	0.948671	-0.260932		1217.154	-4994.444	1743.126	-0.057781	-0.124000	0.979267	-0.149403		1356.158	-4943.186	1790.348	-0.035371	-0.132150	0.990333	0.022917		1349.169	-4923.209	1757.282	-0.144982	-0.195135	0.921866	0.301771		1448.354	-4841.167	1496.772	-0.065294	0.073976	0.934335	0.342465		1464.087	-4856.211	1488.967	-0.065294	0.073976	0.934335	0.342465		1488.635	-4929.986	1257.176	-0.065294	0.073976	0.934335	0.342465		1104.119	-4904.124	1291.908	-0.087452	-0.005142	0.995837	0.025194		1180.620	-4897.570	861.242	-0.045151	-0.066543	0.996506	0.022579		1225.691	-4834.281	382.838	-0.038290	-0.018957	0.998544	0.032916		1224.207	-4783.637	342.415	-0.102692	-0.024669	0.994294	-0.014979		1229.843	-4963.800	331.915	-0.102692	-0.024669	0.994294	-0.014979		1298.251	-4886.103	1285.634	-0.048166	0.059748	0.992371	-0.096483		1344.559	-4931.282	853.612	-0.076554	-0.061429	0.994194	-0.044088		1418.892	-4866.016	357.017	-0.076291	-0.063059	0.994119	-0.043935		1428.091	-4811.666	322.922	-0.029690	-0.070375	0.996989	-0.013348		1434.710	-4986.246	296.378	-0.029690	-0.070375	0.996989	-0.013348
16	0.12500		1209.146	-4950.674	1378.606	0.011018	0.097677	0.994020	-0.047550		1171.260	-4916.796	1877.031	0.014614	-0.418306	0.907714	-0.029362		1199.699	-4842.017	1398.963	-0.041387	-0.130055	0.990381	-0.022766		1140.094	-5002.790	1754.056	-0.041387	-0.130055	0.990381	-0.022766		1218.024	-4993.814	1742.963	-0.041387	-0.130055	0.990381	-0.022766		1140.094	-5002.790	1754.056	-0.024058	-0.134345	0.984880	0.106700		992.027	-4960.710	1776.076	-0.047021	-0.128126	0.988445	-0.065946		983.295	-4942.573	1742.369	0.136798	-0.134258	0.955157	-0.225689		901.821	-4884.835	1465.574	0.041511	0.170694	0.947720	-0.266397		884.372	-4899.541	1457.986	0.041511	0.170694	0.947720	-0.266397		874.936	-5014.508	1231.420	0.041511	0.170694	0.947720	-0.266397		1218.024	-4993.814	1742.963	-0.058009	-0.123540	0.978937	-0.151842		1356.724	-4941.846	1790.303	-0.035675	-0.131737	0.990431	0.020458		1349.680	-4921.936	1757.208	-0.144658	-0.193722	0.922661	0.300403		1448.344	-4840.438	1496.329	-0.064515	0.078388	0.934443	0.341335		1464.062	-4855.520	1488.569	-0.064515	0.078388	0.934443	0.341335		1487.644	-4931.075	1257.251	-0.064515	0.078388	0.934443	0.341335		1104.106	-4904.099	1291.954	-0.087446	-0.006385	0.995842	0.024726		1180.623	-4896.369	861.330	-0.045058	-0.064845	0.996623	0.022537		1225.569	-4834.709	382.701	-0.039162	-0.023813	0.998454	0.031459		1224.005	-4783.687	342.759	-0.104430	-0.029615	0.993952	-0.016611		1230.434	-4963.716	330.557	-0.104430	-0.029615	0.993952	-0.016611		1298.245	-4886.079	1285.869	-0.048296	0.059228	0.992243	-0.098046		1344.689	-4930.724	853.806	-0.076407	-0.061959	0.994153	-0.044539		1418.819	-4864.899	357.255	-0.076033	-0.064268	0.994044	-0.044323		1427.944	-4810.460	323.281	-0.029866	-0.071483	0.996895	-0.014101		1434.845	-4984.971	296.360	-0.029866	-0.071483	0.996895	-0.014101
17	0.13333		1209.189	-4950.486	1378.489	0.011002	0.097582	0.994022	-0.047710		1171.387	-4916.472	1877.102	0.014673	-0.418275	0.907722	-0.029505		1199.707	-4841.836	1398.868	-0.041377	-0.130048	0.990379	-0.022914		1140.089	-5002.815	1753.763	-0.041377	-0.130048	0.990379	-0.022914		1217.663	-4993.925	1742.829	-0.041377	-0.130048	0.990379	-0.022914		1140.089	-5002.815	1753.763	-0.024049	-0.134336	0.984897	0.106553		992.008	-4960.778	1775.779	-0.047011	-0.128119	0.988437	-0.066094		983.272	-4942.645	1742.072	0.136798	-0.134217	0.955121	-0.225867		901.792	-4884.942	1465.270	0.041463	0.170699	0.947674	-0.266564		884.348	-4899.654	1457.682	0.041463	0.170699	0.947674	-0.266564		874.962	-5014.621	1231.114	0.041463	0.170699	0.947674	-0.266564		1217.663	-4993.925	1742.829	-0.057998	-0.123534	0.978915	-0.151989		1356.347	-4941.914	1790.170	-0.035665	-0.131729	0.990436	0.020309		1349.298	-4922.007	1757.075	-0.144607	-0.193590	0.922732	0.300296		1447.904	-4840.558	1496.159	-0.064473	0.078620	0.934466	0.341226		1463.623	-4855.640	1488.401	-0.064473	0.078620	0.934466	0.341226		1487.159	-4931.287	1257.108	-0.064473	0.078620	0.934466	0.341226		1104.133	-4903.928	1291.847	-0.087549	-0.006344	0.995838	0.024537		1180.736	-4896.220	861.239	-0.045150	-0.064715	0.996632	0.022334		1225.756	-4834.677	382.602	-0.039265	-0.023694	0.998459	0.031258		1224.180	-4783.666	342.646	-0.104534	-0.029505	0.993941	-0.016826		1230.684	-4963.696	330.492	-0.104534	-0.029505	0.993941	-0.016826		1298.266	-4885.845	1285.765	-0.048390	0.058779	0.992249	-0.098211		1344.762	-4930.090	853.664	-0.076430	-0.062578	0.994104	-0.044722		1418.872	-4863.630	357.194	-0.076052	-0.064907	0.993993	-0.044504		1427.973	-4809.144	323.289	-0.029876	-0.072112	0.996846	-0.014318		1434.957	-4983.619	296.150	-0.029876	-0.072112	0.996846	-0.014318
18	0.14167		1209.115	-4950.610	1379.019	0.009856	0.100478	0.993754	-0.047545		1172.553	-4916.137	1877.345	0.013711	-0.418497	0.907721	-0.026735		1199.583	-4841.846	1398.752	-0.041111	-0.129320	0.990492	-0.022630		1141.126	-5001.551	1753.893	-0.041111	-0.129320	0.990492	-0.022630		1217.199	-4993.482	1742.191	-0.041111	-0.129320	0.990492	-0.022630		1141.126	-5001.551	1753.893	-0.023879	-0.133580	0.984972	0.106850		993.082	-4959.399	1775.933	-0.046713	-0.127404	0.988562	-0.065814		984.335	-4941.310	1742.205	0.139813	-0.132185	0.951159	-0.241403		900.519	-4886.302	1465.552	0.041612	0.164942	0.944308	-0.281684		883.456	-4901.447	1457.953	0.041612	0.164942	0.944308	-0.281684		875.479	-5014.190	1230.215	0.041612	0.164942	0.944308	-0.281684		1217.199	-4993.482	1742.191	-0.057639	-0.122848	0.979064	-0.151721		1355.939	-4941.480	1789.376	-0.035430	-0.130991	0.990536	0.020598		1348.882	-4921.617	1756.256	-0.145763	-0.195178	0.921904	0.301249		1448.442	-4839.652	1495.864	-0.063436	0.082832	0.933495	0.343076		1464.055	-4854.865	1488.145	-0.063436	0.082832	0.933495	0.343076		1486.205	-4932.257	1257.293	-0.063436	0.082832	0.933495	0.343076		1104.284	-4904.546	1291.842	-0.087569	-0.007811	0.995846	0.023683		1180.922	-4895.447	861.283	-0.045016	-0.063816	0.996687	0.022723		1225.819	-4834.784	382.522	-0.039504	-0.025448	0.998412	0.031070		1224.243	-4783.636	342.743	-0.104816	-0.031249	0.993857	-0.016873		1230.833	-4963.620	329.968	-0.104816	-0.031249	0.993857	-0.016873		1298.433	-4886.499	1286.157	-0.048530	0.056914	0.991780	-0.103816		1345.104	-4928.800	853.907	-0.075841	-0.062340	0.994163	-0.044751		1418.635	-4862.599	357.316	-0.075043	-0.067257	0.993923	-0.044288		1427.656	-4807.957	323.643	-0.031013	-0.074094	0.996646	-0.015644		1435.161	-4982.305	295.836	-0.031013	-0.074094	0.996646	-0.015644
19	0.15000		1209.152	-4950.453	1378.914	0.009837	0.100339	0.993760	-0.047709		1172.628	-4915.938	1877.415	0.013780	-0.418512	0.907708	-0.026893		1199.584	-4841.698	1398.678	-0.041095	-0.129368	0.990483	-0.022791		1141.133	-5001.637	1753.620	-0.041095	-0.129368	0.990483	-0.022791		1216.898	-4993.598	1742.112	-0.041095	-0.129368	0.990483	-0.022791		1141.133	-5001.637	1753.620	-0.023857	-0.133625	0.984984	0.106688		993.075	-4959.535	1775.662	-0.046699	-0.127452	0.988546	-0.065975		984.323	-4941.446	1741.935	0.139825	-0.132196	0.951115	-0.241566		900.490	-4886.445	1465.286	0.041578	0.164902	0.944269	-0.281840		883.432	-4901.596	1457.686	0.041578	0.164902	0.944269	-0.281840		875.488	-5014.319	1229.937	0.041578	0.164902	0.944269	-0.281840		1216.898	-4993.598	1742.112	-0.057629	-0.122897	0.979034	-0.151880		1355.621	-4941.554	1789.303	-0.035413	-0.131037	0.990534	0.020437		1348.557	-4921.691	1756.184	-0.145697	-0.195116	0.921970	0.301120		1448.061	-4839.734	1495.768	-0.063392	0.082970	0.933536	0.342940		1463.675	-4854.944	1488.049	-0.063392	0.082970	0.933536	0.342940		1485.798	-4932.386	1257.212	-0.063392	0.082970	0.933536	0.342940		1104.305	-4904.400	1291.750	-0.087711	-0.007813	0.995838	0.023495		1181.064	-4895.286	861.214	-0.045149	-0.063727	0.996691	0.022512		1226.074	-4834.702	382.454	-0.039650	-0.025389	0.998414	0.030858		1224.488	-4783.560	342.667	-0.104972	-0.031199	0.993839	-0.017101		1231.161	-4963.543	329.919	-0.104972	-0.031199	0.993839	-0.017101		1298.448	-4886.288	1286.069	-0.048587	0.056397	0.991791	-0.103971		1345.130	-4928.134	853.774	-0.075814	-0.063056	0.994112	-0.044918		1418.587	-4861.205	357.270	-0.075013	-0.067986	0.993869	-0.044455		1427.581	-4806.510	323.674	-0.030969	-0.074813	0.996591	-0.015848		1435.164	-4980.814	295.617	-0.030969	-0.074813	0.996591	-0.015848
20	0.15833		1209.185	-4950.362	1378.892	0.009749	0.100240	0.993751	-0.048113		1172.365	-4915.761	1877.469	0.014067	-0.417932	0.907947	-0.027699		1199.527	-4841.618	1398.679	-0.041059	-0.129010	0.990511	-0.023637		1141.197	-5002.203	1753.571	-0.041059	-0.129010	0.990511	-0.023637		1217.126	-4992.417	1742.216	-0.041059	-0.129010	0.990511	-0.023637		1141.197	-5002.203	1753.571	-0.023868	-0.133265	0.985122	0.105853		993.066	-4960.329	1775.556	-0.046647	-0.127096	0.988537	-0.066822		984.290	-4942.281	1741.814	0.139392	-0.133001	0.950814	-0.242557		900.533	-4886.842	1465.229	0.041161	0.163149	0.944379	-0.282552		883.490	-4901.986	1457.581	0.041161	0.163149	0.944379	-0.282552		875.592	-5013.890	1229.427	0.041161	0.163149	0.944379	-0.282552		1217.126	-4992.417	1742.216	-0.057547	-0.122547	0.978952	-0.152723		1355.756	-4940.106	1789.388	-0.035392	-0.130678	0.990599	0.019593		1348.665	-4920.281	1756.252	-0.145843	-0.193109	0.922624	0.300339		1447.856	-4839.318	1495.407	-0.063457	0.086141	0.933472	0.342319		1463.465	-4854.564	1487.746	-0.063457	0.086141	0.933472	0.342319		1485.149	-4933.386	1257.335	-0.063457	0.086141	0.933472	0.342319		1104.309	-4904.375	1291.730	-0.087799	-0.008215	0.995834	0.023202		1181.146	-4894.876	861.221	-0.045203	-0.063338	0.996717	0.022362		1226.193	-4834.661	382.418	-0.039946	-0.026623	0.998386	0.030360		1224.579	-4783.425	342.753	-0.105513	-0.032463	0.993731	-0.017661		1231.509	-4963.367	329.578	-0.105513	-0.032463	0.993731	-0.017661		1298.437	-4886.103	1286.069	-0.048652	0.056089	0.991728	-0.104700		1345.180	-4927.657	853.746	-0.075697	-0.063887	0.994026	-0.045825		1418.416	-4859.833	357.331	-0.074902	-0.068746	0.993783	-0.045368		1427.298	-4805.075	323.809	-0.031108	-0.075487	0.996517	-0.016973		1435.287	-4979.325	295.531	-0.031108	-0.075487	0.996517	-0.016973
21	0.16667		1209.246	-4950.170	1378.846	0.009733	0.100119	0.993758	-0.048237		1172.342	-4915.515	1877.650	0.014114	-0.417870	0.907972	-0.027799		1199.561	-4841.434	1398.659	-0.041043	-0.128984	0.990512	-0.023760		1141.312	-5002.171	1753.315	-0.041043	-0.128984	0.990512	-0.023760		1216.879	-4992.466	1742.159	-0.041043	-0.128984	0.990512	-0.023760		1141.312	-5002.171	1753.315	-0.023857	-0.133238	0.985139	0.105732		993.170	-4960.331	1775.297	-0.046631	-0.127071	0.988533	-0.066944		984.390	-4942.288	1741.553	0.139409	-0.132912	0.950790	-0.242687		900.627	-4886.910	1464.958	0.041139	0.163223	0.944329	-0.282682		883.589	-4902.060	1457.311	0.041139	0.163223	0.944329	-0.282682		875.732	-5013.997	1229.172	0.041139	0.163223	0.944329	-0.282682		1216.879	-4992.466	1742.159	-0.057528	-0.122523	0.978937	-0.152844		1355.496	-4940.119	1789.328	-0.035378	-0.130652	0.990606	0.019470		1348.400	-4920.297	1756.191	-0.145780	-0.192963	0.922694	0.300248		1447.526	-4839.390	1495.304	-0.063401	0.086380	0.933490	0.342220		1463.136	-4854.637	1487.645	-0.063401	0.086380	0.933490	0.342220		1484.766	-4933.551	1257.260	-0.063401	0.086380	0.933490	0.342220		1104.358	-4904.188	1291.695	-0.087861	-0.008194	0.995832	0.023079		1181.247	-4894.697	861.196	-0.045256	-0.063184	0.996727	0.022259		1226.335	-4834.626	382.379	-0.040013	-0.026530	0.998389	0.030247		1224.716	-4783.398	342.704	-0.105576	-0.032374	0.993725	-0.017782		1231.687	-4963.342	329.565	-0.105576	-0.032374	0.993725	-0.017782		1298.482	-4885.867	1286.038	-0.048713	0.055556	0.991743	-0.104813		1345.236	-4926.955	853.669	-0.075672	-0.064650	0.993973	-0.045954		1418.400	-4858.357	357.350	-0.074872	-0.069534	0.993725	-0.045495		1427.257	-4803.543	323.912	-0.031063	-0.076267	0.996456	-0.017140		1435.312	-4977.746	295.363	-0.031063	-0.076267	0.996456	-0.017140
22	0.17500		1209.229	-4950.313	1378.902	0.009519	0.099825	0.993765	-0.048746		1172.032	-4915.651	1877.154	0.014548	-0.416167	0.908731	-0.028289		1199.424	-4841.599	1398.780	-0.040839	-0.128247	0.990580	-0.025201		1141.633	-5001.484	1753.313	-0.040839	-0.128247	0.990580	-0.025201		1217.565	-4992.135	1742.347	-0.040839	-0.128247	0.990580	-0.025201		1141.633	-5001.484	1753.313	-0.023750	-0.132481	0.985395	0.104311		993.373	-4960.031	1775.228	-0.046394	-0.126344	0.988538	-0.068388		984.541	-4942.067	1741.456	0.139691	-0.132316	0.950204	-0.245133		900.560	-4887.243	1464.817	0.041134	0.162229	0.943810	-0.284977		883.580	-4902.456	1457.164	0.041134	0.162229	0.943810	-0.284977		875.925	-5013.994	1228.823	0.041134	0.162229	0.943810	-0.284977		1217.565	-4992.135	1742.347	-0.057229	-0.121820	0.978816	-0.154283		1356.031	-4939.318	1789.431	-0.035206	-0.129907	0.990737	0.018033		1348.879	-4919.570	1756.262	-0.145186	-0.191847	0.923536	0.298658		1447.371	-4838.983	1495.036	-0.062953	0.088869	0.933866	0.340636		1463.001	-4854.219	1487.401	-0.062953	0.088869	0.933866	0.340636		1484.197	-4934.104	1257.310	-0.062953	0.088869	0.933866	0.340636		1104.318	-4904.387	1291.749	-0.088082	-0.010068	0.995769	0.024165		1181.449	-4893.283	861.358	-0.045385	-0.061591	0.996750	0.025203		1226.805	-4834.883	382.359	-0.040672	-0.029245	0.998223	0.032265		1225.438	-4783.429	342.967	-0.106306	-0.034911	0.993599	-0.015543		1231.714	-4963.323	328.838	-0.106306	-0.034911	0.993599	-0.015543		1298.424	-4885.859	1286.160	-0.048766	0.055356	0.991655	-0.105730		1345.248	-4926.752	853.770	-0.075461	-0.065801	0.993856	-0.047183		1418.053	-4856.919	357.570	-0.074593	-0.071049	0.993583	-0.046690		1426.749	-4801.988	324.283	-0.031265	-0.077640	0.996315	-0.018741		1435.387	-4976.087	295.274	-0.031265	-0.077640	0.996315	-0.018741
