NO_OF_FRAMES	1669
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
11	0.08333		1043.941	-5000.042	1396.982	0.005384	0.118712	0.992751	-0.018010		1043.672	-4914.461	1883.185	0.016218	-0.238280	0.971061	0.000254		1040.435	-4891.650	1412.614	0.005710	-0.071409	0.997417	0.005271		1006.583	-5002.717	1785.925	0.005710	-0.071409	0.997417	0.005271		1071.647	-5008.357	1782.640	0.005710	-0.071409	0.997417	0.005271		1006.583	-5002.717	1785.925	0.014982	-0.070053	0.988196	0.135415		865.588	-4950.898	1816.894	0.002590	-0.071591	0.996697	-0.038242		854.407	-4936.142	1781.883	0.167505	-0.093873	0.958783	-0.209440		761.318	-4903.966	1504.382	0.048954	0.292018	0.915846	-0.271212		745.154	-4920.266	1500.006	0.048954	0.292018	0.915846	-0.271212		750.103	-5082.160	1313.439	0.048954	0.292018	0.915846	-0.271212		1071.647	-5008.357	1782.640	-0.003659	-0.071544	0.989572	-0.124963		1214.332	-4959.289	1810.164	0.008820	-0.071092	0.996237	0.048775		1204.985	-4942.821	1775.379	-0.192742	-0.154119	0.931685	0.266572		1320.927	-4887.325	1514.365	-0.062184	0.309696	0.883527	0.345835		1334.649	-4905.959	1511.818	-0.062184	0.309696	0.883527	0.345835		1316.374	-5074.856	1333.709	-0.062184	0.309696	0.883527	0.345835		944.101	-4952.096	1307.170	0.006315	-0.048294	0.988623	0.142313		946.177	-4904.400	872.566	0.055068	-0.010626	0.996374	0.063980		893.395	-4890.655	388.604	0.056920	0.000111	0.996243	0.065275		887.178	-4840.968	347.451	-0.025282	-0.010595	0.999619	0.003332		885.020	-5027.052	341.340	-0.025282	-0.010595	0.999619	0.003332		1137.507	-4945.423	1304.273	-0.006232	-0.037127	0.982879	-0.180365		1135.253	-4907.947	869.003	-0.044282	-0.041312	0.996926	-0.049703		1176.563	-4865.367	381.895	-0.056364	0.033233	0.996104	-0.059125		1183.690	-4818.581	337.608	0.026493	0.021481	0.999388	0.007754		1182.073	-4999.738	343.384	0.026493	0.021481	0.999388	0.007754
12	0.09167		1043.427	-5000.107	1397.947	0.008060	0.126550	0.991823	-0.014374		1044.884	-4914.356	1882.313	0.015040	-0.235593	0.971708	0.007284		1040.823	-4891.457	1411.864	0.004755	-0.071323	0.997420	0.006671		1006.758	-5004.418	1784.698	0.004755	-0.071323	0.997420	0.006671		1071.016	-5009.160	1781.777	0.004755	-0.071323	0.997420	0.006671		1006.758	-5004.418	1784.698	0.014024	-0.070092	0.988016	0.136804		865.863	-4952.180	1815.416	0.001639	-0.071463	0.996761	-0.036844		854.785	-4937.399	1780.383	0.170266	-0.098568	0.957488	-0.210974		759.564	-4903.068	1503.866	0.047452	0.296952	0.913303	-0.274673		743.562	-4919.555	1499.592	0.047452	0.296952	0.913303	-0.274673		750.576	-5083.136	1314.570	0.047452	0.296952	0.913303	-0.274673		1071.016	-5009.160	1781.777	-0.004595	-0.071334	0.989757	-0.123575		1213.796	-4960.505	1809.534	0.007862	-0.071048	0.996179	0.050174		1204.557	-4944.016	1774.730	-0.193247	-0.156441	0.932303	0.262665		1320.849	-4886.935	1514.214	-0.062778	0.313090	0.883326	0.343174		1334.648	-4905.524	1511.754	-0.062778	0.313090	0.883326	0.343174		1316.619	-5075.722	1334.863	-0.062778	0.313090	0.883326	0.343174		943.580	-4952.821	1307.794	0.005991	-0.048963	0.988615	0.142150		946.012	-4904.583	873.258	0.054824	-0.010587	0.996470	0.062687		893.446	-4890.960	389.270	0.056299	-0.001977	0.996376	0.063728		887.149	-4841.116	348.319	-0.024015	-0.012498	0.999627	0.003457		884.951	-5027.175	341.502	-0.024015	-0.012498	0.999627	0.003457		1137.018	-4947.698	1303.995	-0.006343	-0.039829	0.982958	-0.179353		1134.465	-4907.852	868.963	-0.044965	-0.041093	0.996956	-0.048657		1176.497	-4865.498	381.897	-0.056938	0.033307	0.996134	-0.058014		1183.781	-4818.725	337.622	0.024360	0.021648	0.999440	0.007612		1182.209	-4999.881	343.456	0.024360	0.021648	0.999440	0.007612
13	0.10000		1043.018	-5000.464	1397.901	0.008165	0.126816	0.991793	-0.014071		1044.034	-4913.848	1882.181	0.015364	-0.234833	0.971885	0.007485		1040.483	-4891.805	1411.758	0.004799	-0.070544	0.997474	0.006743		1005.542	-5003.263	1784.684	0.004799	-0.070544	0.997474	0.006743		1070.852	-5009.297	1782.205	0.004799	-0.070544	0.997474	0.006743		1005.542	-5003.263	1784.684	0.013966	-0.069314	0.988061	0.136882		864.656	-4950.959	1815.336	0.001717	-0.070686	0.996819	-0.036775		853.577	-4936.231	1780.281	0.169833	-0.096407	0.957735	-0.211204		758.839	-4903.081	1503.454	0.046618	0.300105	0.912256	-0.274867		742.879	-4919.620	1499.229	0.046618	0.300105	0.912256	-0.274867		750.736	-5084.278	1315.198	0.046618	0.300105	0.912256	-0.274867		1070.852	-5009.297	1782.205	-0.004450	-0.070566	0.989821	-0.123512		1213.642	-4960.618	1809.871	0.007872	-0.070267	0.996231	0.050247		1204.401	-4944.182	1775.043	-0.193697	-0.155887	0.932411	0.262279		1320.833	-4887.431	1514.516	-0.063491	0.313235	0.883289	0.343006		1334.647	-4906.012	1512.086	-0.063491	0.313235	0.883289	0.343006		1316.924	-5076.362	1335.310	-0.063491	0.313235	0.883289	0.343006		943.190	-4953.166	1307.734	0.005771	-0.049076	0.988588	0.142312		945.835	-4904.858	873.207	0.054601	-0.010701	0.996468	0.062901		893.495	-4891.127	389.197	0.056084	-0.002054	0.996374	0.063948		887.238	-4841.276	348.249	-0.024079	-0.012525	0.999624	0.003797		884.914	-5027.333	341.419	-0.024079	-0.012525	0.999624	0.003797		1136.630	-4948.165	1303.909	-0.006567	-0.039934	0.982977	-0.179215		1134.259	-4908.193	868.887	-0.045170	-0.041228	0.996949	-0.048512		1176.491	-4865.704	381.850	-0.057183	0.033486	0.996121	-0.057891		1183.810	-4818.947	337.564	0.024205	0.021785	0.999439	0.007828		1182.160	-5000.100	343.449	0.024205	0.021785	0.999439	0.007828
14	0.10833		1042.703	-5000.933	1397.889	0.008178	0.127043	0.991763	-0.014134		1043.335	-4913.447	1882.020	0.015122	-0.233780	0.972145	0.007164		1040.154	-4892.268	1411.698	0.004432	-0.069517	0.997550	0.006439		1004.699	-5002.538	1784.791	0.004432	-0.069517	0.997550	0.006439		1070.582	-5009.035	1782.410	0.004432	-0.069517	0.997550	0.006439		1004.699	-5002.538	1784.791	0.013468	-0.068344	0.988175	0.136590		863.761	-4950.250	1815.227	0.001395	-0.069644	0.996881	-0.037082		852.700	-4935.601	1780.134	0.169525	-0.094669	0.957892	-0.211522		758.326	-4903.416	1503.068	0.046040	0.302299	0.911483	-0.275125		742.399	-4919.995	1498.879	0.046040	0.302299	0.911483	-0.275125		750.869	-5085.399	1315.546	0.046040	0.302299	0.911483	-0.275125		1070.582	-5009.035	1782.410	-0.004680	-0.069501	0.989856	-0.123823		1213.323	-4960.217	1810.084	0.007460	-0.069258	0.996320	0.049947		1204.099	-4943.859	1775.215	-0.194597	-0.154936	0.932594	0.261526		1320.833	-4887.684	1514.699	-0.064658	0.314138	0.882979	0.342759		1334.666	-4906.260	1512.336	-0.064658	0.314138	0.882979	0.342759		1317.321	-5077.087	1335.984	-0.064658	0.314138	0.882979	0.342759		942.865	-4953.688	1307.705	0.005648	-0.049221	0.988587	0.142271		945.631	-4905.273	873.188	0.054420	-0.011039	0.996473	0.062917		893.486	-4891.223	389.167	0.055913	-0.002341	0.996381	0.063972		887.249	-4841.349	348.243	-0.024207	-0.012790	0.999618	0.003887		884.895	-5027.401	341.313	-0.024207	-0.012790	0.999618	0.003887		1136.304	-4948.665	1303.870	-0.006754	-0.040031	0.982947	-0.179351		1134.072	-4908.583	868.857	-0.045307	-0.041465	0.996926	-0.048641		1176.421	-4865.851	381.851	-0.057347	0.033344	0.996109	-0.058019		1183.740	-4819.079	337.580	0.024039	0.021646	0.999447	0.007675		1182.143	-5000.234	343.414	0.024039	0.021646	0.999447	0.007675
15	0.11667		1042.162	-5001.172	1397.882	0.008612	0.127942	0.991655	-0.013327		1042.372	-4913.251	1881.726	0.016864	-0.232249	0.972472	0.008628		1039.806	-4892.477	1411.492	0.005335	-0.069226	0.997561	0.007199		1003.573	-5002.322	1784.000	0.005335	-0.069226	0.997561	0.007199		1070.031	-5008.702	1782.802	0.005335	-0.069226	0.997561	0.007199		1003.573	-5002.322	1784.000	0.014325	-0.067938	0.988087	0.137345		862.766	-4949.821	1814.676	0.002310	-0.069393	0.996925	-0.036323		851.658	-4935.177	1779.595	0.169294	-0.093933	0.957981	-0.211635		757.495	-4903.386	1502.412	0.044687	0.306208	0.910136	-0.275484		741.628	-4920.036	1498.274	0.044687	0.306208	0.910136	-0.275484		751.306	-5086.725	1316.169	0.044687	0.306208	0.910136	-0.275484		1070.031	-5008.702	1782.802	-0.003746	-0.069330	0.989966	-0.123071		1212.892	-4960.066	1810.175	0.008350	-0.068928	0.996297	0.050707		1203.625	-4943.716	1775.314	-0.195419	-0.154255	0.932879	0.260297		1320.627	-4887.906	1514.840	-0.065954	0.314929	0.882868	0.342074		1334.498	-4906.463	1512.541	-0.065954	0.314929	0.882868	0.342074		1317.703	-5077.752	1336.584	-0.065954	0.314929	0.882868	0.342074		942.348	-4953.924	1307.673	0.005295	-0.049202	0.988551	0.142543		945.430	-4905.572	873.149	0.054019	-0.011307	0.996449	0.063589		893.700	-4891.252	389.090	0.055740	-0.001317	0.996339	0.064804		887.549	-4841.457	348.058	-0.023468	-0.011584	0.999644	0.005278		884.660	-5027.517	341.568	-0.023468	-0.011584	0.999644	0.005278		1135.793	-4949.235	1303.708	-0.007007	-0.040373	0.982914	-0.179448		1133.718	-4908.817	868.727	-0.045609	-0.041541	0.996905	-0.048735		1176.354	-4865.993	381.755	-0.057874	0.034639	0.996021	-0.058257		1183.709	-4819.332	337.374	0.023274	0.022944	0.999438	0.007409		1182.217	-5000.473	343.675	0.023274	0.022944	0.999438	0.007409
16	0.12500		1041.960	-5001.671	1397.860	0.008620	0.128156	0.991628	-0.013287		1041.929	-4912.726	1881.767	0.016364	-0.231191	0.972735	0.008288		1039.613	-4892.970	1411.423	0.004765	-0.068276	0.997631	0.006969		1002.653	-5001.735	1784.253	0.004765	-0.068276	0.997631	0.006969		1069.781	-5008.667	1782.876	0.004765	-0.068276	0.997631	0.006969		1002.653	-5001.735	1784.253	0.013636	-0.067069	0.988186	0.137126		861.790	-4949.231	1814.666	0.001783	-0.068418	0.996985	-0.036556		850.717	-4934.658	1779.544	0.168914	-0.092252	0.958166	-0.211840		756.957	-4903.783	1502.122	0.044078	0.308394	0.909390	-0.275610		741.119	-4920.469	1498.017	0.044078	0.308394	0.909390	-0.275610		751.393	-5087.890	1316.617	0.044078	0.308394	0.909390	-0.275610		1069.781	-5008.667	1782.876	-0.004187	-0.068314	0.990005	-0.123308		1212.592	-4959.923	1810.321	0.007739	-0.068003	0.996377	0.050480		1203.358	-4943.643	1775.418	-0.196284	-0.153663	0.932961	0.259700		1320.704	-4888.229	1515.014	-0.067032	0.315395	0.882669	0.341947		1334.591	-4906.779	1512.768	-0.067032	0.315395	0.882669	0.341947		1318.186	-5078.380	1337.078	-0.067032	0.315395	0.882669	0.341947		942.149	-4954.454	1307.631	0.005234	-0.049353	0.988528	0.142651		945.308	-4905.982	873.118	0.053898	-0.011699	0.996437	0.063808		893.723	-4891.277	389.056	0.055629	-0.001671	0.996330	0.065028		887.607	-4841.452	348.055	-0.023508	-0.011900	0.999637	0.005599		884.602	-5027.506	341.444	-0.023508	-0.011900	0.999637	0.005599		1135.594	-4949.782	1303.663	-0.007137	-0.040470	0.982913	-0.179425		1133.619	-4909.263	868.690	-0.045658	-0.041862	0.996891	-0.048700		1176.288	-4866.125	381.748	-0.057919	0.034285	0.996033	-0.058212		1183.647	-4819.432	337.401	0.023270	0.022583	0.999446	0.007439		1182.141	-5000.577	343.571	0.023270	0.022583	0.999446	0.007439
17	0.13333		1041.798	-5001.914	1397.858	0.008717	0.128524	0.991586	-0.012754		1041.444	-4912.462	1881.623	0.016207	-0.230027	0.973013	0.008421		1039.568	-4893.201	1411.340	0.004433	-0.067711	0.997670	0.007147		1001.694	-5000.949	1783.956	0.004433	-0.067711	0.997670	0.007147		1069.607	-5009.129	1783.132	0.004433	-0.067711	0.997670	0.007147		1001.694	-5000.949	1783.956	0.013233	-0.066553	0.988201	0.137308		860.833	-4948.355	1814.220	0.001475	-0.067840	0.997032	-0.036379		849.788	-4933.817	1779.075	0.168777	-0.090378	0.958365	-0.211854		756.323	-4903.983	1501.439	0.043351	0.311976	0.908146	-0.275793		740.527	-4920.725	1497.401	0.043351	0.311976	0.908146	-0.275793		751.657	-5089.368	1317.187	0.043351	0.311976	0.908146	-0.275793		1069.607	-5009.129	1783.132	-0.004443	-0.067710	0.990067	-0.123136		1212.420	-4960.410	1810.612	0.007383	-0.067453	0.996408	0.050660		1203.214	-4944.166	1775.685	-0.196505	-0.153972	0.932924	0.259482		1320.706	-4888.599	1515.379	-0.067400	0.314859	0.882872	0.341846		1334.607	-4907.139	1513.131	-0.067400	0.314859	0.882872	0.341846		1318.472	-5078.607	1337.287	-0.067400	0.314859	0.882872	0.341846		942.033	-4954.658	1307.599	0.005068	-0.049349	0.988413	0.143454		945.380	-4906.214	873.083	0.053743	-0.011845	0.996356	0.065166		893.974	-4891.307	389.007	0.055598	-0.001184	0.996238	0.066465		887.997	-4841.512	347.950	-0.022989	-0.011232	0.999645	0.007395		884.313	-5027.562	341.575	-0.022989	-0.011232	0.999645	0.007395		1135.484	-4950.196	1303.618	-0.007210	-0.040639	0.982971	-0.179067		1133.561	-4909.520	868.659	-0.045706	-0.042030	0.996900	-0.048330		1176.285	-4866.232	381.736	-0.057986	0.034403	0.996045	-0.057873		1183.683	-4819.553	337.381	0.023092	0.022683	0.999446	0.007704		1182.081	-5000.696	343.589	0.023092	0.022683	0.999446	0.007704
18	0.14167		1041.607	-5002.431	1397.848	0.008728	0.128737	0.991555	-0.012978		1040.921	-4912.153	1881.618	0.016037	-0.228874	0.973292	0.007903		1039.330	-4893.713	1411.283	0.004120	-0.066761	0.997738	0.006679		1001.103	-5000.424	1783.976	0.004120	-0.066761	0.997738	0.006679		1069.397	-5008.882	1783.264	0.004120	-0.066761	0.997738	0.006679		1001.103	-5000.424	1783.976	0.012799	-0.065652	0.988330	0.136853		860.174	-4947.899	1814.045	0.001204	-0.066877	0.997080	-0.036850		849.140	-4933.438	1778.865	0.168677	-0.088931	0.958428	-0.212263		755.888	-4904.442	1501.068	0.042925	0.313842	0.907397	-0.276208		740.125	-4921.224	1497.067	0.042925	0.313842	0.907397	-0.276208		751.791	-5090.494	1317.476	0.042925	0.313842	0.907397	-0.276208		1069.397	-5008.882	1783.264	-0.004629	-0.066728	0.990074	-0.123609		1212.147	-4959.982	1810.747	0.007028	-0.066518	0.996497	0.050195		1202.951	-4943.813	1775.783	-0.197229	-0.153183	0.933148	0.258594		1320.668	-4888.690	1515.484	-0.068462	0.315678	0.882668	0.341405		1334.593	-4907.218	1513.294	-0.068462	0.315678	0.882668	0.341405		1318.850	-5079.120	1337.839	-0.068462	0.315678	0.882668	0.341405		941.815	-4955.258	1307.576	0.005041	-0.049561	0.988425	0.143296		945.202	-4906.638	873.076	0.053614	-0.012410	0.996359	0.065120		893.956	-4891.193	389.000	0.055492	-0.001623	0.996245	0.066435		887.990	-4841.362	347.984	-0.023001	-0.011649	0.999640	0.007488		884.275	-5027.407	341.453	-0.023001	-0.011649	0.999640	0.007488		1135.263	-4950.712	1303.579	-0.007382	-0.040760	0.982903	-0.179405		1133.453	-4909.908	868.630	-0.045810	-0.042343	0.996865	-0.048663		1176.249	-4866.295	381.742	-0.058127	0.034142	0.996026	-0.058200		1183.625	-4819.589	337.412	0.022892	0.022453	0.999459	0.007290		1182.170	-5000.736	343.534	0.022892	0.022453	0.999459	0.007290
19	0.15000		1041.526	-5002.851	1397.834	0.008750	0.128997	0.991521	-0.013048		1040.405	-4911.938	1881.557	0.015884	-0.227618	0.973592	0.007491		1039.234	-4894.126	1411.213	0.003797	-0.065841	0.997803	0.006320		1000.458	-4999.799	1783.927	0.003797	-0.065841	0.997803	0.006320		1069.132	-5008.787	1783.341	0.003797	-0.065841	0.997803	0.006320		1000.458	-4999.799	1783.927	0.012359	-0.064782	0.988442	0.136506		859.473	-4947.315	1813.802	0.000922	-0.065944	0.997129	-0.037211		848.453	-4932.927	1778.588	0.168602	-0.087273	0.958517	-0.212609		755.429	-4904.886	1500.617	0.042445	0.316213	0.906473	-0.276612		739.703	-4921.713	1496.664	0.042445	0.316213	0.906473	-0.276612		751.996	-5091.783	1317.872	0.042445	0.316213	0.906473	-0.276612		1069.132	-5008.787	1783.341	-0.004829	-0.065773	0.990091	-0.123974		1211.830	-4959.739	1810.831	0.006666	-0.065613	0.996577	0.049839		1202.647	-4943.641	1775.830	-0.197904	-0.152616	0.933319	0.257796		1320.598	-4888.845	1515.569	-0.069469	0.316170	0.882565	0.341012		1334.548	-4907.360	1513.427	-0.069469	0.316170	0.882565	0.341012		1319.221	-5079.574	1338.241	-0.069469	0.316170	0.882565	0.341012		941.722	-4955.739	1307.543	0.005031	-0.049698	0.988397	0.143442		945.142	-4907.004	873.053	0.053527	-0.012896	0.996329	0.065556		894.019	-4891.071	388.980	0.055467	-0.001781	0.996214	0.066911		888.104	-4841.224	347.977	-0.022776	-0.011735	0.999638	0.008172		884.133	-5027.262	341.409	-0.022776	-0.011735	0.999638	0.008172		1135.169	-4951.168	1303.533	-0.007487	-0.040895	0.982854	-0.179637		1133.419	-4910.235	868.594	-0.045844	-0.042661	0.996839	-0.048888		1176.222	-4866.299	381.736	-0.058201	0.033937	0.996015	-0.058434		1183.580	-4819.572	337.425	0.022697	0.022284	0.999470	0.006929		1182.254	-5000.722	343.483	0.022697	0.022284	0.999470	0.006929
20	0.15833		1041.371	-5002.608	1398.153	0.009583	0.131874	0.991151	-0.011742		1038.779	-4913.048	1879.578	0.017826	-0.220302	0.975255	0.005267		1039.395	-4893.801	1410.898	0.003181	-0.066606	0.997750	0.006901		1000.740	-5001.703	1782.666	0.003181	-0.066606	0.997750	0.006901		1068.952	-5009.629	1783.001	0.003181	-0.066606	0.997750	0.006901		1000.740	-5001.703	1782.666	0.011848	-0.065621	0.988314	0.137075		859.785	-4949.089	1812.458	0.000273	-0.066681	0.997102	-0.036629		848.824	-4934.634	1777.252	0.170303	-0.091353	0.957947	-0.212105		754.388	-4904.472	1499.981	0.041303	0.320425	0.904738	-0.277615		738.741	-4921.392	1496.106	0.041303	0.320425	0.904738	-0.277615		752.337	-5092.840	1318.730	0.041303	0.320425	0.904738	-0.277615		1068.952	-5009.629	1783.001	-0.005540	-0.066451	0.990115	-0.123391		1211.678	-4960.801	1810.731	0.006084	-0.066404	0.996500	0.050417		1202.556	-4944.638	1775.745	-0.197808	-0.153918	0.933730	0.255597		1320.499	-4888.882	1515.683	-0.069933	0.316736	0.883014	0.339226		1334.515	-4907.349	1513.554	-0.069933	0.316736	0.883014	0.339226		1319.688	-5079.842	1338.600	-0.069933	0.316736	0.883014	0.339226		941.584	-4955.750	1307.711	0.004835	-0.048821	0.988897	0.140271		944.886	-4907.797	873.107	0.052781	-0.014182	0.996479	0.063580		894.534	-4890.763	388.992	0.054995	-0.001368	0.996358	0.065149		888.478	-4840.965	347.949	-0.018449	-0.010824	0.999722	0.009959		883.799	-5026.999	341.729	-0.018449	-0.010824	0.999722	0.009959		1135.038	-4951.734	1303.435	-0.007498	-0.041331	0.983033	-0.178552		1133.278	-4910.421	868.533	-0.045831	-0.042946	0.996882	-0.047773		1176.104	-4866.256	381.698	-0.058140	0.033876	0.996084	-0.057347		1183.561	-4819.534	337.397	0.020067	0.022531	0.999528	0.005838		1182.621	-5000.684	343.536	0.020067	0.022531	0.999528	0.005838
21	0.16667		1041.237	-5003.093	1398.124	0.009581	0.132001	0.991133	-0.011790		1038.454	-4912.686	1879.738	0.017677	-0.219431	0.975455	0.005092		1039.249	-4894.283	1410.842	0.002972	-0.065763	0.997808	0.006752		1000.416	-5001.506	1782.772	0.002972	-0.065763	0.997808	0.006752		1068.798	-5009.332	1783.070	0.002972	-0.065763	0.997808	0.006752		1000.416	-5001.506	1782.772	0.011530	-0.064813	0.988390	0.136934		859.434	-4948.880	1812.415	0.000100	-0.065831	0.997153	-0.036780		848.484	-4934.487	1777.181	0.170267	-0.090033	0.958065	-0.212166		754.222	-4905.072	1499.770	0.041170	0.321931	0.904180	-0.277711		738.591	-4922.014	1495.930	0.041170	0.321931	0.904180	-0.277711		752.478	-5093.983	1319.083	0.041170	0.321931	0.904180	-0.277711		1068.798	-5009.332	1783.070	-0.005638	-0.065589	0.990153	-0.123546		1211.500	-4960.418	1810.778	0.005838	-0.065571	0.996564	0.050271		1202.387	-4944.316	1775.761	-0.198287	-0.153228	0.933846	0.255217		1320.471	-4888.967	1515.676	-0.070565	0.317331	0.882796	0.339105		1334.495	-4907.431	1513.587	-0.070565	0.317331	0.882796	0.339105		1319.852	-5080.216	1338.905	-0.070565	0.317331	0.882796	0.339105		941.444	-4956.268	1307.672	0.004809	-0.049013	0.988878	0.140341		944.795	-4908.156	873.083	0.052680	-0.014676	0.996463	0.063801		894.575	-4890.637	388.971	0.054911	-0.001791	0.996347	0.065380		888.554	-4840.803	347.966	-0.018425	-0.011205	0.999714	0.010319		883.743	-5026.829	341.602	-0.018425	-0.011205	0.999714	0.010319		1134.897	-4952.235	1303.393	-0.007684	-0.041499	0.982993	-0.178729		1133.264	-4910.752	868.505	-0.045918	-0.043382	0.996850	-0.047956		1176.145	-4866.150	381.714	-0.058241	0.033406	0.996084	-0.057515		1183.589	-4819.384	337.458	0.019908	0.022083	0.999542	0.005561		1182.746	-5000.539	343.433	0.019908	0.022083	0.999542	0.005561
22	0.17500		1041.183	-5003.492	1398.107	0.009576	0.132155	0.991110	-0.011997		1038.089	-4912.385	1879.797	0.017515	-0.218492	0.975670	0.004665		1039.151	-4894.679	1410.792	0.002686	-0.064935	0.997865	0.006383		1000.023	-5001.114	1782.824	0.002686	-0.064935	0.997865	0.006383		1068.599	-5009.260	1783.101	0.002686	-0.064935	0.997865	0.006383		1000.023	-5001.114	1782.824	0.011138	-0.064028	0.988495	0.136576		858.986	-4948.539	1812.293	-0.000149	-0.064990	0.997194	-0.037151		848.047	-4934.212	1777.028	0.170144	-0.088527	0.958156	-0.212487		754.022	-4905.657	1499.447	0.040806	0.323717	0.903464	-0.278022		738.418	-4922.633	1495.645	0.040806	0.323717	0.903464	-0.278022		752.782	-5095.196	1319.414	0.040806	0.323717	0.903464	-0.278022		1068.599	-5009.260	1783.101	-0.005813	-0.064730	0.990162	-0.123920		1211.249	-4960.199	1810.815	0.005516	-0.064756	0.996637	0.049905		1202.147	-4944.162	1775.765	-0.198815	-0.152756	0.933973	0.254621		1320.412	-4889.086	1515.706	-0.071378	0.317619	0.882740	0.338812		1334.457	-4907.540	1513.652	-0.071378	0.317619	0.882740	0.338812		1320.164	-5080.537	1339.151	-0.071378	0.317619	0.882740	0.338812		941.367	-4956.737	1307.644	0.004797	-0.049174	0.988868	0.140355		944.749	-4908.490	873.067	0.052581	-0.015200	0.996443	0.064077		894.663	-4890.455	388.960	0.054852	-0.002105	0.996330	0.065683		888.680	-4840.593	347.983	-0.018275	-0.011463	0.999709	0.010816		883.685	-5026.610	341.521	-0.018275	-0.011463	0.999709	0.010816		1134.819	-4952.624	1303.357	-0.007846	-0.041618	0.982908	-0.179160		1133.287	-4911.019	868.478	-0.045995	-0.043765	0.996804	-0.048482		1176.200	-4866.016	381.726	-0.058362	0.033008	0.996061	-0.058028		1183.601	-4819.209	337.507	0.019643	0.021746	0.999559	0.004874		1183.004	-5000.369	343.354	0.019643	0.021746	0.999559	0.004874
23	0.18333		1041.093	-5003.716	1398.070	0.009601	0.132526	0.991058	-0.012202		1037.572	-4912.123	1879.582	0.017928	-0.217014	0.975993	0.004535		1039.017	-4894.894	1410.673	0.002646	-0.064472	0.997895	0.006495		999.686	-5000.920	1782.592	0.002646	-0.064472	0.997895	0.006495		1068.423	-5009.780	1783.419	0.002646	-0.064472	0.997895	0.006495		999.686	-5000.920	1782.592	0.011039	-0.063575	0.988510	0.136691		858.660	-4948.286	1812.004	-0.000169	-0.064526	0.997228	-0.037041		847.726	-4933.990	1776.726	0.170178	-0.087211	0.958264	-0.212520		753.836	-4906.185	1499.022	0.040565	0.325739	0.902700	-0.278175		738.255	-4923.192	1495.266	0.040565	0.325739	0.902700	-0.278175		753.042	-5096.443	1319.748	0.040565	0.325739	0.902700	-0.278175		1068.423	-5009.780	1783.419	-0.005792	-0.064266	0.990205	-0.123812		1211.082	-4960.726	1811.095	0.005456	-0.064295	0.996662	0.050018		1201.986	-4944.720	1776.030	-0.198871	-0.153174	0.933802	0.254954		1320.356	-4889.466	1516.056	-0.071491	0.316430	0.883061	0.339064		1334.403	-4907.915	1513.976	-0.071491	0.316430	0.883061	0.339064		1320.308	-5080.517	1339.068	-0.071491	0.316430	0.883061	0.339064		941.249	-4957.068	1307.581	0.004560	-0.048874	0.988806	0.140900		944.826	-4909.119	872.961	0.052160	-0.016035	0.996337	0.065837		895.234	-4890.212	388.836	0.054734	-0.001360	0.996206	0.067640		889.446	-4840.398	347.774	-0.017079	-0.010411	0.999706	0.013685		883.367	-5026.396	341.692	-0.017079	-0.010411	0.999706	0.013685		1134.699	-4952.880	1303.272	-0.007893	-0.041580	0.982699	-0.180310		1133.161	-4911.306	868.388	-0.045962	-0.044074	0.996724	-0.049854		1175.965	-4865.944	381.660	-0.058446	0.032733	0.995984	-0.059401		1183.238	-4819.099	337.459	0.018588	0.021722	0.999588	0.002676		1183.433	-5000.261	343.283	0.018588	0.021722	0.999588	0.002676
